id,job_label,company,skills_dictionary,skill_name,skill_category
659,Commerce Data Analyst @ New York Post,New York Post,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
659,Commerce Data Analyst @ New York Post,New York Post,"('Statistics', 'Statistics')",Statistics,Statistics
659,Commerce Data Analyst @ New York Post,New York Post,"('A/B Testing', 'General_Business_Analytical')",A/B Testing,General_Business_Analytical
659,Commerce Data Analyst @ New York Post,New York Post,"('Kpis', 'General_Business_Analytical')",Kpis,General_Business_Analytical
659,Commerce Data Analyst @ New York Post,New York Post,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
659,Commerce Data Analyst @ New York Post,New York Post,"('Tableau', 'Productivity_Tools')",Tableau,Productivity_Tools
659,Commerce Data Analyst @ New York Post,New York Post,"('Power Bi', 'Productivity_Tools')",Power Bi,Productivity_Tools
659,Commerce Data Analyst @ New York Post,New York Post,"('Looker', 'Productivity_Tools')",Looker,Productivity_Tools
658,Data Analyst - Internship @ SeatGeek,SeatGeek,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
658,Data Analyst - Internship @ SeatGeek,SeatGeek,"('Statistics', 'Statistics')",Statistics,Statistics
658,Data Analyst - Internship @ SeatGeek,SeatGeek,"('A/B Testing', 'General_Business_Analytical')",A/B Testing,General_Business_Analytical
658,Data Analyst - Internship @ SeatGeek,SeatGeek,"('Looker', 'Productivity_Tools')",Looker,Productivity_Tools
657,Lead Data Analyst @ The Knot Worldwide,The Knot Worldwide,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
657,Lead Data Analyst @ The Knot Worldwide,The Knot Worldwide,"('Snowflake', 'MLOps_DevOps_Cloud')",Snowflake,MLOps_DevOps_Cloud
657,Lead Data Analyst @ The Knot Worldwide,The Knot Worldwide,"('Spark', 'MLOps_DevOps_Cloud')",Spark,MLOps_DevOps_Cloud
657,Lead Data Analyst @ The Knot Worldwide,The Knot Worldwide,"('Kpis', 'General_Business_Analytical')",Kpis,General_Business_Analytical
657,Lead Data Analyst @ The Knot Worldwide,The Knot Worldwide,"('Go', 'Software_Development_Engineering')",Go,Software_Development_Engineering
656,Senior Data Analyst @ The Knot Worldwide,The Knot Worldwide,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
656,Senior Data Analyst @ The Knot Worldwide,The Knot Worldwide,"('Bigquery', 'MLOps_DevOps_Cloud')",Bigquery,MLOps_DevOps_Cloud
656,Senior Data Analyst @ The Knot Worldwide,The Knot Worldwide,"('Snowflake', 'MLOps_DevOps_Cloud')",Snowflake,MLOps_DevOps_Cloud
656,Senior Data Analyst @ The Knot Worldwide,The Knot Worldwide,"('Spark', 'MLOps_DevOps_Cloud')",Spark,MLOps_DevOps_Cloud
656,Senior Data Analyst @ The Knot Worldwide,The Knot Worldwide,"('Kpis', 'General_Business_Analytical')",Kpis,General_Business_Analytical
656,Senior Data Analyst @ The Knot Worldwide,The Knot Worldwide,"('Go', 'Software_Development_Engineering')",Go,Software_Development_Engineering
656,Senior Data Analyst @ The Knot Worldwide,The Knot Worldwide,"('Tableau', 'Productivity_Tools')",Tableau,Productivity_Tools
656,Senior Data Analyst @ The Knot Worldwide,The Knot Worldwide,"('Looker', 'Productivity_Tools')",Looker,Productivity_Tools
655,Intelligence Data Analyst @ Synexus,Synexus,"('Python', 'Programming_Tools')",Python,Programming_Tools
655,Intelligence Data Analyst @ Synexus,Synexus,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
655,Intelligence Data Analyst @ Synexus,Synexus,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
655,Intelligence Data Analyst @ Synexus,Synexus,"('Nlp', 'Machine_Learning_and_Artificial_Intelligence')",Nlp,Machine_Learning_and_Artificial_Intelligence
655,Intelligence Data Analyst @ Synexus,Synexus,"('Classification', 'Machine_Learning_and_Artificial_Intelligence')",Classification,Machine_Learning_and_Artificial_Intelligence
655,Intelligence Data Analyst @ Synexus,Synexus,"('Data Exploration', 'Statistics')",Data Exploration,Statistics
655,Intelligence Data Analyst @ Synexus,Synexus,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
655,Intelligence Data Analyst @ Synexus,Synexus,"('Javascript', 'Software_Development_Engineering')",Javascript,Software_Development_Engineering
655,Intelligence Data Analyst @ Synexus,Synexus,"('Tableau', 'Productivity_Tools')",Tableau,Productivity_Tools
655,Intelligence Data Analyst @ Synexus,Synexus,"('Power Bi', 'Productivity_Tools')",Power Bi,Productivity_Tools
655,Intelligence Data Analyst @ Synexus,Synexus,"('Looker', 'Productivity_Tools')",Looker,Productivity_Tools
654,Senior Data Analyst @ RealSelf,RealSelf,"('R', 'Programming_Tools')",R,Programming_Tools
654,Senior Data Analyst @ RealSelf,RealSelf,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
654,Senior Data Analyst @ RealSelf,RealSelf,"('Bigquery', 'MLOps_DevOps_Cloud')",Bigquery,MLOps_DevOps_Cloud
654,Senior Data Analyst @ RealSelf,RealSelf,"('Statistics', 'Statistics')",Statistics,Statistics
654,Senior Data Analyst @ RealSelf,RealSelf,"('Provider', 'Healthcare_Pharma_Biotech')",Provider,Healthcare_Pharma_Biotech
654,Senior Data Analyst @ RealSelf,RealSelf,"('Kpis', 'General_Business_Analytical')",Kpis,General_Business_Analytical
654,Senior Data Analyst @ RealSelf,RealSelf,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
654,Senior Data Analyst @ RealSelf,RealSelf,"('Agile', 'Software_Development_Engineering')",Agile,Software_Development_Engineering
654,Senior Data Analyst @ RealSelf,RealSelf,"('Tableau', 'Productivity_Tools')",Tableau,Productivity_Tools
654,Senior Data Analyst @ RealSelf,RealSelf,"('Looker', 'Productivity_Tools')",Looker,Productivity_Tools
653,Senior Data Analyst @ Nuts.com,Nuts.com,"('Python', 'Programming_Tools')",Python,Programming_Tools
653,Senior Data Analyst @ Nuts.com,Nuts.com,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
653,Senior Data Analyst @ Nuts.com,Nuts.com,"('Statistics', 'Statistics')",Statistics,Statistics
653,Senior Data Analyst @ Nuts.com,Nuts.com,"('Experimentation', 'General_Business_Analytical')",Experimentation,General_Business_Analytical
653,Senior Data Analyst @ Nuts.com,Nuts.com,"('Kpis', 'General_Business_Analytical')",Kpis,General_Business_Analytical
653,Senior Data Analyst @ Nuts.com,Nuts.com,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
653,Senior Data Analyst @ Nuts.com,Nuts.com,"('Looker', 'Productivity_Tools')",Looker,Productivity_Tools
652,Data Analyst Intern @ Paul Bednar,Paul Bednar,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
652,Data Analyst Intern @ Paul Bednar,Paul Bednar,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
651,Data Analyst Intern @ Syntax,Syntax,"('Python', 'Programming_Tools')",Python,Programming_Tools
651,Data Analyst Intern @ Syntax,Syntax,"('Classification', 'Machine_Learning_and_Artificial_Intelligence')",Classification,Machine_Learning_and_Artificial_Intelligence
651,Data Analyst Intern @ Syntax,Syntax,"('Statistics', 'Statistics')",Statistics,Statistics
651,Data Analyst Intern @ Syntax,Syntax,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
651,Data Analyst Intern @ Syntax,Syntax,"('Go', 'Software_Development_Engineering')",Go,Software_Development_Engineering
651,Data Analyst Intern @ Syntax,Syntax,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
650,Data Analyst Intern @ Visionary,Visionary,"('Python', 'Programming_Tools')",Python,Programming_Tools
650,Data Analyst Intern @ Visionary,Visionary,"('R', 'Programming_Tools')",R,Programming_Tools
650,Data Analyst Intern @ Visionary,Visionary,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
650,Data Analyst Intern @ Visionary,Visionary,"('Problem Solving', 'Soft_Skills_Misc')",Problem Solving,Soft_Skills_Misc
650,Data Analyst Intern @ Visionary,Visionary,"('Critical Thinking', 'Soft_Skills_Misc')",Critical Thinking,Soft_Skills_Misc
650,Data Analyst Intern @ Visionary,Visionary,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
650,Data Analyst Intern @ Visionary,Visionary,"('Powerpoint', 'Productivity_Tools')",Powerpoint,Productivity_Tools
649,Data Analyst - The Orchard @ The Orchard,The Orchard,"('Python', 'Programming_Tools')",Python,Programming_Tools
649,Data Analyst - The Orchard @ The Orchard,The Orchard,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
649,Data Analyst - The Orchard @ The Orchard,The Orchard,"('Statistics', 'Statistics')",Statistics,Statistics
649,Data Analyst - The Orchard @ The Orchard,The Orchard,"('Teamwork', 'Soft_Skills_Misc')",Teamwork,Soft_Skills_Misc
649,Data Analyst - The Orchard @ The Orchard,The Orchard,"('Tableau', 'Productivity_Tools')",Tableau,Productivity_Tools
649,Data Analyst - The Orchard @ The Orchard,The Orchard,"('Looker', 'Productivity_Tools')",Looker,Productivity_Tools
648,Data Analyst II @ Garner Health,Garner Health,"('Python', 'Programming_Tools')",Python,Programming_Tools
648,Data Analyst II @ Garner Health,Garner Health,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
648,Data Analyst II @ Garner Health,Garner Health,"('Kubernetes', 'MLOps_DevOps_Cloud')",Kubernetes,MLOps_DevOps_Cloud
648,Data Analyst II @ Garner Health,Garner Health,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
648,Data Analyst II @ Garner Health,Garner Health,"('Teamwork', 'Soft_Skills_Misc')",Teamwork,Soft_Skills_Misc
648,Data Analyst II @ Garner Health,Garner Health,"('Typescript', 'Software_Development_Engineering')",Typescript,Software_Development_Engineering
648,Data Analyst II @ Garner Health,Garner Health,"('React', 'Software_Development_Engineering')",React,Software_Development_Engineering
647,Senior Data Analyst @ Clair,Clair,"('Python', 'Programming_Tools')",Python,Programming_Tools
647,Senior Data Analyst @ Clair,Clair,"('R', 'Programming_Tools')",R,Programming_Tools
647,Senior Data Analyst @ Clair,Clair,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
647,Senior Data Analyst @ Clair,Clair,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
647,Senior Data Analyst @ Clair,Clair,"('Statistical Modeling', 'Statistics')",Statistical Modeling,Statistics
647,Senior Data Analyst @ Clair,Clair,"('Provider', 'Healthcare_Pharma_Biotech')",Provider,Healthcare_Pharma_Biotech
647,Senior Data Analyst @ Clair,Clair,"('Experimentation', 'General_Business_Analytical')",Experimentation,General_Business_Analytical
647,Senior Data Analyst @ Clair,Clair,"('Tableau', 'Productivity_Tools')",Tableau,Productivity_Tools
646,Data Analyst Intern @ CityWonders,CityWonders,"('Statistics', 'Statistics')",Statistics,Statistics
646,Data Analyst Intern @ CityWonders,CityWonders,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
645,Data Analyst Intern @ BM Wemple pools,BM Wemple pools,"('Python', 'Programming_Tools')",Python,Programming_Tools
645,Data Analyst Intern @ BM Wemple pools,BM Wemple pools,"('R', 'Programming_Tools')",R,Programming_Tools
645,Data Analyst Intern @ BM Wemple pools,BM Wemple pools,"('Valuation', 'Finance_Fintech_Banking')",Valuation,Finance_Fintech_Banking
645,Data Analyst Intern @ BM Wemple pools,BM Wemple pools,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
645,Data Analyst Intern @ BM Wemple pools,BM Wemple pools,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
644,Cubist Data Analyst @ Cubist,Cubist,"('Python', 'Programming_Tools')",Python,Programming_Tools
644,Cubist Data Analyst @ Cubist,Cubist,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
644,Cubist Data Analyst @ Cubist,Cubist,"('Airflow', 'MLOps_DevOps_Cloud')",Airflow,MLOps_DevOps_Cloud
644,Cubist Data Analyst @ Cubist,Cubist,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
644,Cubist Data Analyst @ Cubist,Cubist,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
643,"Data Analyst, Fundraising @ UJA Careers",UJA Careers,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
643,"Data Analyst, Fundraising @ UJA Careers",UJA Careers,"('Statistics', 'Statistics')",Statistics,Statistics
643,"Data Analyst, Fundraising @ UJA Careers",UJA Careers,"('Kpis', 'General_Business_Analytical')",Kpis,General_Business_Analytical
643,"Data Analyst, Fundraising @ UJA Careers",UJA Careers,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
643,"Data Analyst, Fundraising @ UJA Careers",UJA Careers,"('Power Bi', 'Productivity_Tools')",Power Bi,Productivity_Tools
642,Data Analyst - Implementation @ Moab,Moab,"('Python', 'Programming_Tools')",Python,Programming_Tools
642,Data Analyst - Implementation @ Moab,Moab,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
642,Data Analyst - Implementation @ Moab,Moab,"('Git', 'Programming_Tools')",Git,Programming_Tools
642,Data Analyst - Implementation @ Moab,Moab,"('Github', 'Programming_Tools')",Github,Programming_Tools
642,Data Analyst - Implementation @ Moab,Moab,"('Logistics', 'General_Business_Analytical')",Logistics,General_Business_Analytical
642,Data Analyst - Implementation @ Moab,Moab,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
642,Data Analyst - Implementation @ Moab,Moab,"('Api', 'Software_Development_Engineering')",Api,Software_Development_Engineering
642,Data Analyst - Implementation @ Moab,Moab,"('Rest', 'Software_Development_Engineering')",Rest,Software_Development_Engineering
642,Data Analyst - Implementation @ Moab,Moab,"('Power Bi', 'Productivity_Tools')",Power Bi,Productivity_Tools
641,Senior Data Analyst @ Samsara,Samsara,"('Python', 'Programming_Tools')",Python,Programming_Tools
641,Senior Data Analyst @ Samsara,Samsara,"('R', 'Programming_Tools')",R,Programming_Tools
641,Senior Data Analyst @ Samsara,Samsara,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
641,Senior Data Analyst @ Samsara,Samsara,"('Spark', 'MLOps_DevOps_Cloud')",Spark,MLOps_DevOps_Cloud
641,Senior Data Analyst @ Samsara,Samsara,"('Statistics', 'Statistics')",Statistics,Statistics
641,Senior Data Analyst @ Samsara,Samsara,"('Telematics', 'Insurance_Risk_Underwriting')",Telematics,Insurance_Risk_Underwriting
641,Senior Data Analyst @ Samsara,Samsara,"('Data Structures', 'Software_Development_Engineering')",Data Structures,Software_Development_Engineering
641,Senior Data Analyst @ Samsara,Samsara,"('Tableau', 'Productivity_Tools')",Tableau,Productivity_Tools
639,Ops Data Analyst @ Payoneer,Payoneer,"('Python', 'Programming_Tools')",Python,Programming_Tools
639,Ops Data Analyst @ Payoneer,Payoneer,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
639,Ops Data Analyst @ Payoneer,Payoneer,"('Pandas', 'Programming_Tools')",Pandas,Programming_Tools
639,Ops Data Analyst @ Payoneer,Payoneer,"('Bigquery', 'MLOps_DevOps_Cloud')",Bigquery,MLOps_DevOps_Cloud
639,Ops Data Analyst @ Payoneer,Payoneer,"('Statistics', 'Statistics')",Statistics,Statistics
639,Ops Data Analyst @ Payoneer,Payoneer,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
639,Ops Data Analyst @ Payoneer,Payoneer,"('Tableau', 'Productivity_Tools')",Tableau,Productivity_Tools
639,Ops Data Analyst @ Payoneer,Payoneer,"('Power Bi', 'Productivity_Tools')",Power Bi,Productivity_Tools
639,Ops Data Analyst @ Payoneer,Payoneer,"('Looker', 'Productivity_Tools')",Looker,Productivity_Tools
638,"Data Analyst, Banking @ Current",Current,"('Python', 'Programming_Tools')",Python,Programming_Tools
638,"Data Analyst, Banking @ Current",Current,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
638,"Data Analyst, Banking @ Current",Current,"('Bigquery', 'MLOps_DevOps_Cloud')",Bigquery,MLOps_DevOps_Cloud
638,"Data Analyst, Banking @ Current",Current,"('Snowflake', 'MLOps_DevOps_Cloud')",Snowflake,MLOps_DevOps_Cloud
638,"Data Analyst, Banking @ Current",Current,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
638,"Data Analyst, Banking @ Current",Current,"('Statistics', 'Statistics')",Statistics,Statistics
638,"Data Analyst, Banking @ Current",Current,"('A/B Testing', 'General_Business_Analytical')",A/B Testing,General_Business_Analytical
638,"Data Analyst, Banking @ Current",Current,"('Kpis', 'General_Business_Analytical')",Kpis,General_Business_Analytical
638,"Data Analyst, Banking @ Current",Current,"('Tableau', 'Productivity_Tools')",Tableau,Productivity_Tools
638,"Data Analyst, Banking @ Current",Current,"('Looker', 'Productivity_Tools')",Looker,Productivity_Tools
637,Senior Data Analyst @ CASES,CASES,"('Python', 'Programming_Tools')",Python,Programming_Tools
637,Senior Data Analyst @ CASES,CASES,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
637,Senior Data Analyst @ CASES,CASES,"('Statistics', 'Statistics')",Statistics,Statistics
637,Senior Data Analyst @ CASES,CASES,"('Descriptive Statistics', 'Statistics')",Descriptive Statistics,Statistics
637,Senior Data Analyst @ CASES,CASES,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
637,Senior Data Analyst @ CASES,CASES,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
637,Senior Data Analyst @ CASES,CASES,"('Power Bi', 'Productivity_Tools')",Power Bi,Productivity_Tools
636,Senior Data Analyst @ Center For Alternative,Center For Alternative,"('Python', 'Programming_Tools')",Python,Programming_Tools
636,Senior Data Analyst @ Center For Alternative,Center For Alternative,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
636,Senior Data Analyst @ Center For Alternative,Center For Alternative,"('Statistics', 'Statistics')",Statistics,Statistics
636,Senior Data Analyst @ Center For Alternative,Center For Alternative,"('Descriptive Statistics', 'Statistics')",Descriptive Statistics,Statistics
636,Senior Data Analyst @ Center For Alternative,Center For Alternative,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
636,Senior Data Analyst @ Center For Alternative,Center For Alternative,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
636,Senior Data Analyst @ Center For Alternative,Center For Alternative,"('Power Bi', 'Productivity_Tools')",Power Bi,Productivity_Tools
635,Data Analyst Internship @ FDR Financial Group,FDR Financial Group,"('Python', 'Programming_Tools')",Python,Programming_Tools
635,Data Analyst Internship @ FDR Financial Group,FDR Financial Group,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
635,Data Analyst Internship @ FDR Financial Group,FDR Financial Group,"('Statistics', 'Statistics')",Statistics,Statistics
635,Data Analyst Internship @ FDR Financial Group,FDR Financial Group,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
635,Data Analyst Internship @ FDR Financial Group,FDR Financial Group,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
632,Senior Data Analyst @ UniUni Logistics,UniUni Logistics,"('Python', 'Programming_Tools')",Python,Programming_Tools
632,Senior Data Analyst @ UniUni Logistics,UniUni Logistics,"('R', 'Programming_Tools')",R,Programming_Tools
632,Senior Data Analyst @ UniUni Logistics,UniUni Logistics,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
632,Senior Data Analyst @ UniUni Logistics,UniUni Logistics,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
631,Junior Data Analyst @ Alchemy Worx,Alchemy Worx,"('Python', 'Programming_Tools')",Python,Programming_Tools
631,Junior Data Analyst @ Alchemy Worx,Alchemy Worx,"('R', 'Programming_Tools')",R,Programming_Tools
631,Junior Data Analyst @ Alchemy Worx,Alchemy Worx,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
631,Junior Data Analyst @ Alchemy Worx,Alchemy Worx,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
631,Junior Data Analyst @ Alchemy Worx,Alchemy Worx,"('Clustering', 'Machine_Learning_and_Artificial_Intelligence')",Clustering,Machine_Learning_and_Artificial_Intelligence
631,Junior Data Analyst @ Alchemy Worx,Alchemy Worx,"('Statistics', 'Statistics')",Statistics,Statistics
631,Junior Data Analyst @ Alchemy Worx,Alchemy Worx,"('Provider', 'Healthcare_Pharma_Biotech')",Provider,Healthcare_Pharma_Biotech
631,Junior Data Analyst @ Alchemy Worx,Alchemy Worx,"('A/B Testing', 'General_Business_Analytical')",A/B Testing,General_Business_Analytical
631,Junior Data Analyst @ Alchemy Worx,Alchemy Worx,"('Customer Lifetime Value', 'General_Business_Analytical')",Customer Lifetime Value,General_Business_Analytical
631,Junior Data Analyst @ Alchemy Worx,Alchemy Worx,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
631,Junior Data Analyst @ Alchemy Worx,Alchemy Worx,"('Tableau', 'Productivity_Tools')",Tableau,Productivity_Tools
631,Junior Data Analyst @ Alchemy Worx,Alchemy Worx,"('Looker', 'Productivity_Tools')",Looker,Productivity_Tools
630,Technical Data Analyst @ myLaurel,myLaurel,"('Python', 'Programming_Tools')",Python,Programming_Tools
630,Technical Data Analyst @ myLaurel,myLaurel,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
630,Technical Data Analyst @ myLaurel,myLaurel,"('Numpy', 'Programming_Tools')",Numpy,Programming_Tools
630,Technical Data Analyst @ myLaurel,myLaurel,"('Airflow', 'MLOps_DevOps_Cloud')",Airflow,MLOps_DevOps_Cloud
630,Technical Data Analyst @ myLaurel,myLaurel,"('Bigquery', 'MLOps_DevOps_Cloud')",Bigquery,MLOps_DevOps_Cloud
630,Technical Data Analyst @ myLaurel,myLaurel,"('Snowflake', 'MLOps_DevOps_Cloud')",Snowflake,MLOps_DevOps_Cloud
630,Technical Data Analyst @ myLaurel,myLaurel,"('Scikit-Learn', 'Machine_Learning_and_Artificial_Intelligence')",Scikit-Learn,Machine_Learning_and_Artificial_Intelligence
630,Technical Data Analyst @ myLaurel,myLaurel,"('Hipaa', 'Healthcare_Pharma_Biotech')",Hipaa,Healthcare_Pharma_Biotech
630,Technical Data Analyst @ myLaurel,myLaurel,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
630,Technical Data Analyst @ myLaurel,myLaurel,"('Tableau', 'Productivity_Tools')",Tableau,Productivity_Tools
630,Technical Data Analyst @ myLaurel,myLaurel,"('Google Sheets', 'Productivity_Tools')",Google Sheets,Productivity_Tools
629,ESG Data Analyst @ Malk Partners,Malk Partners,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
629,ESG Data Analyst @ Malk Partners,Malk Partners,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
627,Data Analyst @ EGB Systems and Solutions,EGB Systems and Solutions,"('Python', 'Programming_Tools')",Python,Programming_Tools
627,Data Analyst @ EGB Systems and Solutions,EGB Systems and Solutions,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
627,Data Analyst @ EGB Systems and Solutions,EGB Systems and Solutions,"('Financial Markets', 'Finance_Fintech_Banking')",Financial Markets,Finance_Fintech_Banking
627,Data Analyst @ EGB Systems and Solutions,EGB Systems and Solutions,"('Market Risk', 'Finance_Fintech_Banking')",Market Risk,Finance_Fintech_Banking
627,Data Analyst @ EGB Systems and Solutions,EGB Systems and Solutions,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
625,Data Analyst @ SOL Digital LLC,SOL Digital LLC,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
625,Data Analyst @ SOL Digital LLC,SOL Digital LLC,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
625,Data Analyst @ SOL Digital LLC,SOL Digital LLC,"('Tableau', 'Productivity_Tools')",Tableau,Productivity_Tools
625,Data Analyst @ SOL Digital LLC,SOL Digital LLC,"('Power Bi', 'Productivity_Tools')",Power Bi,Productivity_Tools
625,Data Analyst @ SOL Digital LLC,SOL Digital LLC,"('Looker', 'Productivity_Tools')",Looker,Productivity_Tools
625,Data Analyst @ SOL Digital LLC,SOL Digital LLC,"('Powerpoint', 'Productivity_Tools')",Powerpoint,Productivity_Tools
625,Data Analyst @ SOL Digital LLC,SOL Digital LLC,"('Visio', 'Productivity_Tools')",Visio,Productivity_Tools
625,Data Analyst @ SOL Digital LLC,SOL Digital LLC,"('Slack', 'Productivity_Tools')",Slack,Productivity_Tools
624,Data Analyst @ The Floating Hospital,The Floating Hospital,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
624,Data Analyst @ The Floating Hospital,The Floating Hospital,"('Statistics', 'Statistics')",Statistics,Statistics
624,Data Analyst @ The Floating Hospital,The Floating Hospital,"('Ehr', 'Healthcare_Pharma_Biotech')",Ehr,Healthcare_Pharma_Biotech
624,Data Analyst @ The Floating Hospital,The Floating Hospital,"('Hipaa', 'Healthcare_Pharma_Biotech')",Hipaa,Healthcare_Pharma_Biotech
624,Data Analyst @ The Floating Hospital,The Floating Hospital,"('Payer', 'Healthcare_Pharma_Biotech')",Payer,Healthcare_Pharma_Biotech
624,Data Analyst @ The Floating Hospital,The Floating Hospital,"('Provider', 'Healthcare_Pharma_Biotech')",Provider,Healthcare_Pharma_Biotech
624,Data Analyst @ The Floating Hospital,The Floating Hospital,"('Population Health', 'Healthcare_Pharma_Biotech')",Population Health,Healthcare_Pharma_Biotech
624,Data Analyst @ The Floating Hospital,The Floating Hospital,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
624,Data Analyst @ The Floating Hospital,The Floating Hospital,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
624,Data Analyst @ The Floating Hospital,The Floating Hospital,"('Powerpoint', 'Productivity_Tools')",Powerpoint,Productivity_Tools
623,Data Analyst @ Wonder Group,Wonder Group,"('Python', 'Programming_Tools')",Python,Programming_Tools
623,Data Analyst @ Wonder Group,Wonder Group,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
623,Data Analyst @ Wonder Group,Wonder Group,"('Statistics', 'Statistics')",Statistics,Statistics
623,Data Analyst @ Wonder Group,Wonder Group,"('A/B Testing', 'General_Business_Analytical')",A/B Testing,General_Business_Analytical
623,Data Analyst @ Wonder Group,Wonder Group,"('Looker', 'Productivity_Tools')",Looker,Productivity_Tools
622,Data Analyst @ Addition,Addition,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
621,Data Analyst @ Tennr,Tennr,"('Python', 'Programming_Tools')",Python,Programming_Tools
621,Data Analyst @ Tennr,Tennr,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
621,Data Analyst @ Tennr,Tennr,"('Snowflake', 'MLOps_DevOps_Cloud')",Snowflake,MLOps_DevOps_Cloud
621,Data Analyst @ Tennr,Tennr,"('Roi Analysis', 'General_Business_Analytical')",Roi Analysis,General_Business_Analytical
621,Data Analyst @ Tennr,Tennr,"('Go', 'Software_Development_Engineering')",Go,Software_Development_Engineering
621,Data Analyst @ Tennr,Tennr,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
621,Data Analyst @ Tennr,Tennr,"('Tableau', 'Productivity_Tools')",Tableau,Productivity_Tools
621,Data Analyst @ Tennr,Tennr,"('Power Bi', 'Productivity_Tools')",Power Bi,Productivity_Tools
620,Data Analyst @ Titan,Titan,"('Python', 'Programming_Tools')",Python,Programming_Tools
